Company ID,cluster,region,macro
18833,2,Lombardia,North
18836,3,Piemonte,North
18837,1,Emilia-Romagna,North
18840,3,Lombardia,North
18841,1,Toscana,Centre
18842,3,Emilia-Romagna,North
18843,2,Veneto,North
18844,2,Piemonte,North
18845,4,Veneto,North
18846,2,Emilia-Romagna,North
18847,0,Lombardia,North
18849,1,Toscana,Centre
18851,1,Veneto,North
18852,2,Friuli-Venezia Giulia,North
18853,1,Lombardia,North
18856,0,Lazio,Centre
18858,2,Veneto,North
18859,1,Piemonte,North
18860,2,Veneto,North
18861,1,Lazio,Centre
18863,0,Liguria,North
18864,4,Emilia-Romagna,North
18865,3,Lombardia,North
18867,0,Piemonte,North
18868,2,Lombardia,North
18871,0,Puglia,South
18873,0,Lombardia,North
18875,0,Campania,South
18877,2,Piemonte,North
18878,3,Marche,Centre
18879,2,Lombardia,North
18880,0,Umbria,Centre
18882,3,Lombardia,North
18885,0,Lombardia,North
18886,0,Toscana,Centre
18887,2,Lombardia,North
18888,1,Veneto,North
18889,3,Liguria,North
18890,3,Piemonte,North
18891,0,Liguria,North
18892,1,Marche,Centre
18893,0,Trentino-Alto Adige,North
18894,1,Lombardia,North
18895,0,Sicilia,Islands
18896,0,Veneto,North
18902,3,Lombardia,North
18904,1,Friuli-Venezia Giulia,North
18905,2,Lombardia,North
18908,4,Lombardia,North
18909,1,Campania,South
18911,2,Lazio,Centre
18913,1,Lazio,Centre
18914,0,Piemonte,North
18915,0,Veneto,North
18916,0,Puglia,South
18917,1,Calabria,South
18919,3,Veneto,North
18920,0,Lombardia,North
18921,0,Veneto,North
18924,1,Piemonte,North
18925,2,Lombardia,North
18926,2,Veneto,North
18932,0,Toscana,Centre
18933,2,Lombardia,North
18940,0,Umbria,Centre
18941,2,Lazio,Centre
18943,1,Piemonte,North
18944,0,Molise,South
18945,2,Veneto,North
18948,0,Valle d'Aosta,North
18950,2,Piemonte,North
18951,0,Emilia-Romagna,North
18952,2,Marche,Centre
18953,1,Marche,Centre
18954,2,Veneto,North
18956,0,Toscana,Centre
18957,3,Emilia-Romagna,North
18958,3,Lombardia,North
18960,1,Lombardia,North
18961,0,Toscana,Centre
18962,1,Umbria,Centre
18964,2,Lazio,Centre
18965,3,Calabria,South
18966,0,Campania,South
18969,2,Emilia-Romagna,North
18970,2,Lombardia,North
18972,1,Lazio,Centre
18973,1,Puglia,South
18974,3,Emilia-Romagna,North
18975,1,Abruzzo,South
18976,2,Piemonte,North
18977,0,Emilia-Romagna,North
18978,2,Lombardia,North
18981,2,Lombardia,North
18982,3,Emilia-Romagna,North
18985,2,Veneto,North
18986,2,Veneto,North
18987,1,Lombardia,North
18989,0,Calabria,South
18990,3,Veneto,North
18991,1,Lombardia,North
18993,0,Veneto,North
18995,2,Lombardia,North
18996,4,Friuli-Venezia Giulia,North
19001,1,Calabria,South
19002,2,Piemonte,North
19003,2,Trentino-Alto Adige,North
19004,3,Lombardia,North
19006,2,Trentino-Alto Adige,North
19008,3,Lombardia,North
19009,1,Trentino-Alto Adige,North
19011,2,Emilia-Romagna,North
19012,2,Lazio,Centre
19013,1,Emilia-Romagna,North
19014,0,Lombardia,North
19017,1,Lazio,Centre
19018,0,Puglia,South
19022,0,Umbria,Centre
19024,0,Calabria,South
19026,1,Marche,Centre
19028,3,Lombardia,North
19029,4,Friuli-Venezia Giulia,North
19032,0,Toscana,Centre
19033,3,Lombardia,North
19034,0,Toscana,Centre
19035,2,Veneto,North
19039,0,Veneto,North
19040,2,Veneto,North
19041,2,Toscana,Centre
19042,0,Lombardia,North
19043,2,Lombardia,North
19045,0,Lombardia,North
19046,2,Emilia-Romagna,North
19047,1,Toscana,Centre
19048,0,Friuli-Venezia Giulia,North
19049,0,Campania,South
19050,2,Veneto,North
19051,0,Piemonte,North
19052,2,Veneto,North
19053,3,Lombardia,North
19054,0,Lombardia,North
19055,0,Lazio,Centre
19057,0,Emilia-Romagna,North
19060,1,Campania,South
19061,1,Sicilia,Islands
19064,4,Emilia-Romagna,North
19065,1,Sicilia,Islands
19067,2,Veneto,North
19068,0,Campania,South
19069,1,Lazio,Centre
19071,1,Marche,Centre
19072,1,Piemonte,North
19073,0,Lombardia,North
19074,0,Veneto,North
19076,1,Puglia,South
19077,4,Lombardia,North
19079,3,Toscana,Centre
19081,2,Abruzzo,South
19084,0,Puglia,South
19085,1,Piemonte,North
19086,1,Toscana,Centre
19087,2,Piemonte,North
19088,0,Lazio,Centre
19089,3,Toscana,Centre
19090,1,Basilicata,South
19091,1,Abruzzo,South
19092,1,Toscana,Centre
19095,2,Emilia-Romagna,North
19097,3,Veneto,North
19098,3,Trentino-Alto Adige,North
19099,4,Liguria,North
19102,2,Sicilia,Islands
19103,1,Toscana,Centre
19105,3,Marche,Centre
19110,1,Emilia-Romagna,North
19112,3,Marche,Centre
19114,3,Piemonte,North
19115,0,Piemonte,North
19117,1,Sicilia,Islands
19118,4,Lombardia,North
19119,0,Umbria,Centre
19120,2,Lombardia,North
19121,3,Lombardia,North
19122,2,Lombardia,North
19123,3,Lombardia,North
19124,1,Sicilia,Islands
19125,0,Lazio,Centre
19127,1,Puglia,South
19128,3,Lombardia,North
19129,2,Piemonte,North
19131,2,Lombardia,North
19133,1,Veneto,North
19134,3,Puglia,South
19135,1,Puglia,South
19137,1,Veneto,North
19138,0,Sardegna,Islands
19139,0,Lombardia,North
19140,2,Campania,South
19141,3,Sardegna,Islands
19142,1,Calabria,South
19144,2,Puglia,South
19146,2,Emilia-Romagna,North
19148,1,Piemonte,North
19149,2,Piemonte,North
19151,1,Lazio,Centre
19152,0,Lombardia,North
19153,2,Lombardia,North
19154,0,Lombardia,North
19156,1,Liguria,North
19157,2,Veneto,North
19160,4,Lombardia,North
19162,2,Veneto,North
19164,1,Piemonte,North
19165,1,Veneto,North
19166,0,Lazio,Centre
19167,1,Lazio,Centre
19168,3,Marche,Centre
19171,0,Liguria,North
19173,3,Piemonte,North
19174,4,Marche,Centre
19175,0,Emilia-Romagna,North
19177,0,Lombardia,North
19178,3,Piemonte,North
19179,0,Emilia-Romagna,North
19181,3,Lazio,Centre
19182,2,Veneto,North
19183,1,Lombardia,North
19185,3,Lazio,Centre
19188,0,Piemonte,North
19189,1,Lazio,Centre
19190,0,Toscana,Centre
19191,2,Lazio,Centre
19192,3,Veneto,North
19193,2,Lombardia,North
19194,2,Lombardia,North
19195,2,Emilia-Romagna,North
19196,3,Campania,South
19198,1,Lazio,Centre
19199,1,Emilia-Romagna,North
19201,0,Lombardia,North
19203,0,Lombardia,North
19206,1,Liguria,North
19207,1,Liguria,North
19208,0,Lombardia,North
19210,2,Veneto,North
19211,1,Sicilia,Islands
19213,0,Veneto,North
19216,2,Lombardia,North
19219,3,Campania,South
19221,4,Emilia-Romagna,North
19222,3,Friuli-Venezia Giulia,North
19225,3,Lombardia,North
19226,0,Piemonte,North
19229,1,Veneto,North
19230,1,Liguria,North
19231,4,Veneto,North
19232,2,Emilia-Romagna,North
19233,3,Puglia,South
19237,2,Lombardia,North
19238,1,Basilicata,South
19240,0,Lombardia,North
19242,0,Lombardia,North
19243,3,Lombardia,North
19246,2,Campania,South
19247,1,Puglia,South
19248,0,Lazio,Centre
19249,1,Sicilia,Islands
19250,0,Abruzzo,South
19253,0,Sicilia,Islands
19254,0,Lombardia,North
19256,1,Lombardia,North
19257,0,Lombardia,North
19258,2,Veneto,North
19259,1,Lombardia,North
19261,1,Lazio,Centre
19262,4,Marche,Centre
19263,3,Lombardia,North
19265,1,Veneto,North
19266,1,Liguria,North
19267,2,Lombardia,North
19268,0,Puglia,South
19272,4,Veneto,North
19273,1,Lombardia,North
19274,1,Lazio,Centre
19275,0,Lazio,Centre
19276,0,Puglia,South
19278,2,Campania,South
19279,1,Veneto,North
19281,1,Emilia-Romagna,North
19282,1,Lombardia,North
19283,0,Sicilia,Islands
19286,2,Umbria,Centre
19288,3,Veneto,North
19289,3,Lazio,Centre
19291,1,Emilia-Romagna,North
19292,3,Lazio,Centre
19293,3,Emilia-Romagna,North
19295,0,Toscana,Centre
19297,3,Emilia-Romagna,North
19298,3,Veneto,North
19299,0,Lombardia,North
19302,0,Marche,Centre
19305,3,Emilia-Romagna,North
19306,2,Piemonte,North
19307,2,Veneto,North
19308,2,Sardegna,Islands
19309,1,Toscana,Centre
19310,0,Lombardia,North
19312,3,Veneto,North
19313,0,Campania,South
19314,1,Umbria,Centre
19316,2,Lombardia,North
19318,3,Emilia-Romagna,North
19319,1,Lazio,Centre
19320,0,Campania,South
19322,0,Veneto,North
19323,0,Lombardia,North
19324,3,Piemonte,North
19325,0,Lombardia,North
19326,2,Lombardia,North
19327,2,Piemonte,North
19328,1,Veneto,North
19329,0,Abruzzo,South
19330,3,Campania,South
19332,0,Lazio,Centre
19333,1,Abruzzo,South
19334,1,Abruzzo,South
19336,1,Sicilia,Islands
19337,0,Lombardia,North
19338,1,Toscana,Centre
19339,1,Piemonte,North
19340,2,Abruzzo,South
19341,1,Veneto,North
19343,2,Lombardia,North
19344,0,Puglia,South
19345,0,Veneto,North
19346,1,Lombardia,North
19348,1,Campania,South
19350,0,Piemonte,North
19351,1,Toscana,Centre
19352,3,Lombardia,North
19355,1,Sardegna,Islands
19361,2,Lombardia,North
19362,2,Puglia,South
19364,1,Piemonte,North
19365,1,Veneto,North
19367,4,Piemonte,North
19368,0,Umbria,Centre
19369,1,Lombardia,North
19370,3,Puglia,South
19371,2,Lazio,Centre
19372,0,Marche,Centre
19373,2,Trentino-Alto Adige,North
19376,1,Sardegna,Islands
19381,3,Liguria,North
19382,1,Lazio,Centre
19384,1,Lombardia,North
19385,1,Lombardia,North
19387,1,Sardegna,Islands
19389,0,Lombardia,North
19390,3,Emilia-Romagna,North
19392,1,Toscana,Centre
19393,0,Emilia-Romagna,North
19394,1,Veneto,North
19397,2,Lazio,Centre
19398,3,Piemonte,North
19400,0,Emilia-Romagna,North
19402,3,Lazio,Centre
19404,2,Campania,South
19405,3,Campania,South
19406,2,Lombardia,North
19408,2,Lombardia,North
19410,3,Veneto,North
19412,3,Lombardia,North
19413,0,Basilicata,South
19414,1,Toscana,Centre
19415,3,Trentino-Alto Adige,North
19417,1,Lombardia,North
19418,1,Puglia,South
19419,1,Calabria,South
19421,0,Emilia-Romagna,North
19423,2,Lombardia,North
19425,1,Lazio,Centre
19426,1,Lombardia,North
19427,1,Lazio,Centre
19428,3,Lazio,Centre
19433,1,Lombardia,North
19434,1,Lombardia,North
19435,0,Lombardia,North
19437,0,Piemonte,North
19438,3,Lombardia,North
19441,1,Puglia,South
19442,2,Veneto,North
19443,2,Sicilia,Islands
19444,3,Lombardia,North
19446,4,Lazio,Centre
19447,3,Lombardia,North
19448,2,Lombardia,North
19450,1,Emilia-Romagna,North
19451,3,Piemonte,North
19453,3,Lazio,Centre
19454,1,Veneto,North
19455,0,Lazio,Centre
19456,0,Lombardia,North
19459,3,Lazio,Centre
19460,2,Lombardia,North
19462,1,Marche,Centre
19464,1,Veneto,North
19465,1,Sicilia,Islands
19466,2,Veneto,North
19467,1,Piemonte,North
19468,4,Piemonte,North
19469,2,Lombardia,North
19472,0,Veneto,North
19473,0,Abruzzo,South
19474,1,Lombardia,North
19475,0,Campania,South
19477,3,Lombardia,North
19478,0,Friuli-Venezia Giulia,North
19480,1,Emilia-Romagna,North
19483,0,Lombardia,North
19484,0,Campania,South
19485,2,Umbria,Centre
19486,2,Veneto,North
19487,3,Lombardia,North
19488,2,Lombardia,North
19489,1,Lombardia,North
19490,1,Veneto,North
19491,0,Lazio,Centre
19493,3,Campania,South
19495,1,Piemonte,North
19498,0,Piemonte,North
19500,3,Liguria,North
19501,2,Toscana,Centre
19502,3,Emilia-Romagna,North
19504,2,Lombardia,North
19507,1,Lombardia,North
19508,2,Lombardia,North
19510,1,Piemonte,North
19511,1,Puglia,South
19512,3,Lazio,Centre
19515,0,Sardegna,Islands
19516,3,Lombardia,North
19517,1,Emilia-Romagna,North
19518,4,Toscana,Centre
19520,2,Lombardia,North
19521,0,Toscana,Centre
19523,2,Lombardia,North
19525,0,Veneto,North
19526,1,Piemonte,North
19531,2,Lazio,Centre
19532,0,Toscana,Centre
19533,0,Lombardia,North
19535,1,Friuli-Venezia Giulia,North
19537,1,Calabria,South
19538,3,Lazio,Centre
19541,1,Sicilia,Islands
19544,3,Veneto,North
19545,4,Lombardia,North
19547,2,Veneto,North
19548,3,Trentino-Alto Adige,North
19549,1,Sicilia,Islands
19551,3,Abruzzo,South
19552,0,Lombardia,North
19554,2,Toscana,Centre
19555,2,Lombardia,North
19556,0,Campania,South
19557,2,Toscana,Centre
19558,0,Veneto,North
19559,0,Puglia,South
19562,0,Abruzzo,South
19564,1,Umbria,Centre
19565,1,Lazio,Centre
19567,2,Sardegna,Islands
19569,1,Toscana,Centre
19570,2,Emilia-Romagna,North
19572,1,Veneto,North
19574,0,Piemonte,North
19575,2,Toscana,Centre
19577,3,Abruzzo,South
19578,1,Lombardia,North
19579,0,Sicilia,Islands
19580,0,Lombardia,North
19581,2,Friuli-Venezia Giulia,North
19584,2,Sicilia,Islands
19587,1,Campania,South
19589,0,Liguria,North
19590,0,Lombardia,North
19592,1,Lombardia,North
19593,2,Friuli-Venezia Giulia,North
19594,4,Puglia,South
19595,0,Campania,South
19596,2,Lombardia,North
19598,2,Lombardia,North
19599,1,Emilia-Romagna,North
19600,4,Emilia-Romagna,North
19601,1,Piemonte,North
19602,1,Friuli-Venezia Giulia,North
19603,2,Lombardia,North
19606,0,Lombardia,North
19615,3,Puglia,South
19616,0,Emilia-Romagna,North
19617,2,Veneto,North
19618,2,Lombardia,North
19619,0,Lombardia,North
19620,1,Veneto,North
19621,4,Lombardia,North
19622,1,Emilia-Romagna,North
19623,0,Trentino-Alto Adige,North
19624,4,Lombardia,North
19625,2,Veneto,North
19627,3,Liguria,North
19629,0,Lombardia,North
19631,2,Emilia-Romagna,North
19632,4,Marche,Centre
19636,0,Emilia-Romagna,North
19637,0,Lombardia,North
19639,1,Lombardia,North
19640,0,Lombardia,North
19641,0,Lazio,Centre
19642,3,Campania,South
19643,3,Lombardia,North
19644,0,Puglia,South
19645,0,Toscana,Centre
19648,4,Liguria,North
19654,0,Lombardia,North
19655,2,Umbria,Centre
19656,0,Abruzzo,South
19657,3,Piemonte,North
19660,3,Piemonte,North
19662,0,Emilia-Romagna,North
19663,0,Veneto,North
19664,2,Lazio,Centre
19666,0,Lombardia,North
19669,0,Piemonte,North
19671,1,Lombardia,North
19672,1,Puglia,South
19673,4,Emilia-Romagna,North
19674,1,Toscana,Centre
19675,4,Toscana,Centre
19676,3,Lombardia,North
19677,1,Lombardia,North
19678,3,Campania,South
19679,3,Lombardia,North
19681,3,Toscana,Centre
19683,0,Campania,South
19685,1,Veneto,North
19686,0,Emilia-Romagna,North
19689,3,Lombardia,North
19690,2,Emilia-Romagna,North
19693,2,Piemonte,North
19694,2,Marche,Centre
19695,3,Lombardia,North
19696,3,Veneto,North
19698,2,Veneto,North
19699,0,Emilia-Romagna,North
19700,0,Emilia-Romagna,North
19701,4,Emilia-Romagna,North
19703,3,Lazio,Centre
19704,3,Lombardia,North
19705,0,Piemonte,North
19706,1,Toscana,Centre
19707,2,Piemonte,North
19710,0,Lazio,Centre
19713,3,Veneto,North
19714,0,Emilia-Romagna,North
19718,4,Emilia-Romagna,North
19720,1,Emilia-Romagna,North
19721,3,Lombardia,North
19722,1,Liguria,North
19723,2,Marche,Centre
19728,0,Trentino-Alto Adige,North
19729,1,Lazio,Centre
19730,2,Veneto,North
19731,1,Campania,South
19733,4,Emilia-Romagna,North
19734,3,Lombardia,North
19735,3,Trentino-Alto Adige,North
19738,2,Lazio,Centre
19739,3,Marche,Centre
19740,1,Lombardia,North
19744,0,Lombardia,North
19748,3,Lazio,Centre
19749,2,Lombardia,North
19750,0,Veneto,North
19751,0,Puglia,South
19752,1,Liguria,North
19755,3,Lombardia,North
19757,0,Calabria,South
19758,1,Emilia-Romagna,North
19762,1,Liguria,North
19763,1,Veneto,North
19764,0,Emilia-Romagna,North
19765,3,Lombardia,North
19770,1,Puglia,South
19772,2,Veneto,North
19774,4,Lombardia,North
19775,2,Emilia-Romagna,North
19776,1,Lombardia,North
19777,0,Sicilia,Islands
19778,4,Lombardia,North
19780,1,Sicilia,Islands
19782,0,Toscana,Centre
19785,1,Piemonte,North
19787,1,Calabria,South
19788,2,Friuli-Venezia Giulia,North
19791,0,Veneto,North
19793,0,Veneto,North
19794,3,Puglia,South
19795,2,Liguria,North
19798,0,Lombardia,North
19799,0,Veneto,North
19803,0,Emilia-Romagna,North
19804,2,Trentino-Alto Adige,North
19805,0,Lombardia,North
19806,0,Lazio,Centre
19809,2,Lombardia,North
19810,3,Lombardia,North
19814,2,Campania,South
19815,1,Piemonte,North
19816,4,Sicilia,Islands
19818,2,Emilia-Romagna,North
19819,2,Abruzzo,South
19820,0,Sicilia,Islands
19821,4,Friuli-Venezia Giulia,North
19822,2,Emilia-Romagna,North
19824,3,Veneto,North
19826,2,Marche,Centre
19828,0,Toscana,Centre
19830,0,Piemonte,North
19835,3,Lazio,Centre
19837,0,Umbria,Centre
19838,0,Lombardia,North
19839,4,Toscana,Centre
19840,0,Lombardia,North
19842,2,Veneto,North
19843,1,Piemonte,North
19844,0,Lazio,Centre
19845,1,Lazio,Centre
19846,2,Lombardia,North
19849,1,Sicilia,Islands
19850,0,Emilia-Romagna,North
19856,2,Veneto,North
19857,3,Veneto,North
19860,0,Liguria,North
19862,3,Toscana,Centre
19864,2,Lombardia,North
19865,0,Lombardia,North
19866,1,Emilia-Romagna,North
19867,0,Lombardia,North
19871,0,Marche,Centre
19872,2,Trentino-Alto Adige,North
19874,2,Puglia,South
19875,0,Calabria,South
19879,1,Sicilia,Islands
19880,0,Lombardia,North
19881,1,Puglia,South
19883,2,Lombardia,North
19885,0,Marche,Centre
19886,0,Emilia-Romagna,North
19887,2,Veneto,North
19892,2,Veneto,North
19893,1,Lombardia,North
19895,0,Lombardia,North
19897,4,Piemonte,North
19898,0,Emilia-Romagna,North
19899,3,Piemonte,North
19901,3,Lombardia,North
19904,0,Lombardia,North
19905,0,Campania,South
19906,0,Sardegna,Islands
19909,3,Toscana,Centre
19911,0,Piemonte,North
19912,0,Piemonte,North
19913,3,Piemonte,North
19917,4,Lombardia,North
19918,2,Trentino-Alto Adige,North
19920,2,Campania,South
19921,0,Trentino-Alto Adige,North
19922,3,Piemonte,North
19924,1,Emilia-Romagna,North
19925,1,Toscana,Centre
19926,1,Marche,Centre
19929,2,Lazio,Centre
19930,2,Lombardia,North
19931,3,Lombardia,North
19933,1,Lazio,Centre
19934,1,Sicilia,Islands
19935,0,Abruzzo,South
19936,0,Lazio,Centre
19937,3,Lombardia,North
38,4,Lombardia,North
40,1,Puglia,South
51,4,Trentino-Alto Adige,North
68,0,Piemonte,North
79,0,Emilia-Romagna,North
88,1,Sicilia,Islands
94,4,Lazio,Centre
122,1,Lazio,Centre
141,4,Campania,South
173,4,Lombardia,North
201,4,Campania,South
205,4,Friuli-Venezia Giulia,North
235,0,Lazio,Centre
237,1,Lazio,Centre
259,4,Lombardia,North
262,1,Friuli-Venezia Giulia,North
269,1,Lombardia,North
272,1,Lazio,Centre
297,1,Emilia-Romagna,North
315,0,Lombardia,North
323,1,Sicilia,Islands
358,4,Lazio,Centre
365,1,Piemonte,North
368,0,Lombardia,North
374,1,Lombardia,North
394,4,Sicilia,Islands
402,4,Piemonte,North
408,4,Friuli-Venezia Giulia,North
415,1,Lombardia,North
441,4,Campania,South
455,0,Lombardia,North
460,4,Calabria,South
464,1,Piemonte,North
467,4,Lombardia,North
476,0,Lombardia,North
490,0,Lombardia,North
492,4,Veneto,North
530,4,Lazio,Centre
533,1,Calabria,South
538,1,Puglia,South
560,4,Friuli-Venezia Giulia,North
571,1,Lazio,Centre
612,0,Emilia-Romagna,North
639,1,Lazio,Centre
648,0,Lazio,Centre
655,4,Emilia-Romagna,North
665,4,Trentino-Alto Adige,North
667,4,Lazio,Centre
712,4,Lazio,Centre
719,0,Lombardia,North
736,0,Lombardia,North
747,0,Lazio,Centre
780,4,Lazio,Centre
832,4,Lombardia,North
833,4,Lombardia,North
870,4,Toscana,Centre
879,4,Lombardia,North
890,2,Lombardia,North
914,0,Lombardia,North
926,4,Sicilia,Islands
940,4,Lombardia,North
1033,0,Veneto,North
1053,4,Lombardia,North
1058,1,Toscana,Centre
1079,2,Abruzzo,South
1104,0,Puglia,South
1105,4,Lazio,Centre
1108,4,Lazio,Centre
1113,0,Piemonte,North
1151,4,Puglia,South
1167,1,Veneto,North
1197,0,Sicilia,Islands
1201,0,Emilia-Romagna,North
1204,1,Calabria,South
1220,1,Liguria,North
1235,4,Lombardia,North
1239,4,Emilia-Romagna,North
1253,4,Puglia,South
1255,2,Lazio,Centre
1260,0,Puglia,South
1291,4,Lazio,Centre
1293,4,Lombardia,North
1307,0,Veneto,North
1308,4,Sicilia,Islands
1326,1,Campania,South
1331,0,Campania,South
1354,4,Campania,South
1370,1,Lazio,Centre
1381,4,Campania,South
1386,1,Lombardia,North
1392,4,Campania,South
1394,0,Lombardia,North
1413,1,Lombardia,North
1421,1,Lombardia,North
1422,4,Lombardia,North
1455,1,Lazio,Centre
1457,4,Abruzzo,South
1462,4,Lombardia,North
1466,4,Emilia-Romagna,North
1487,1,Toscana,Centre
1497,1,Piemonte,North
1503,4,Abruzzo,South
1512,1,Piemonte,North
1522,1,Lombardia,North
1525,1,Campania,South
1531,1,Calabria,South
1544,2,Piemonte,North
1549,4,Lombardia,North
1587,3,Toscana,Centre
1589,4,Lombardia,North
1611,4,Toscana,Centre
1614,4,Sicilia,Islands
1641,0,Piemonte,North
1646,0,Veneto,North
1657,1,Campania,South
1662,0,Lombardia,North
1664,1,Piemonte,North
1742,1,Calabria,South
1745,1,Friuli-Venezia Giulia,North
1771,1,Lombardia,North
1775,1,Emilia-Romagna,North
1779,1,Puglia,South
1811,4,Basilicata,South
1820,4,Emilia-Romagna,North
1833,4,Basilicata,South
1851,4,Veneto,North
1882,0,Friuli-Venezia Giulia,North
1903,1,Lombardia,North
1904,4,Veneto,North
1906,4,Sicilia,Islands
1909,0,Piemonte,North
1922,1,Lazio,Centre
1928,4,Toscana,Centre
1932,1,Lombardia,North
1934,2,Lazio,Centre
1956,1,Toscana,Centre
1964,1,Lombardia,North
1978,4,Toscana,Centre
1988,4,Piemonte,North
2002,4,Lombardia,North
2016,2,Lombardia,North
2020,1,Puglia,South
2027,4,Lazio,Centre
2045,4,Lombardia,North
2061,4,Campania,South
2070,4,Abruzzo,South
2088,4,Emilia-Romagna,North
2096,0,Umbria,Centre
2102,1,Lazio,Centre
2121,1,Calabria,South
2134,0,Toscana,Centre
2139,2,Veneto,North
2166,4,Marche,Centre
2167,4,Lombardia,North
2175,4,Trentino-Alto Adige,North
2206,0,Lazio,Centre
2219,1,Marche,Centre
2232,4,Lombardia,North
2261,4,Veneto,North
2263,0,Lazio,Centre
2304,0,Trentino-Alto Adige,North
2313,4,Lombardia,North
2315,2,Lazio,Centre
2409,1,Toscana,Centre
2421,4,Toscana,Centre
2443,1,Marche,Centre
2482,0,Friuli-Venezia Giulia,North
2508,4,Puglia,South
2517,0,Lazio,Centre
2536,4,Veneto,North
2541,0,Toscana,Centre
2563,4,Lazio,Centre
2568,4,Marche,Centre
2593,4,Lombardia,North
2598,1,Sicilia,Islands
2601,4,Lombardia,North
2615,1,Lombardia,North
2625,1,Puglia,South
2630,1,Veneto,North
2632,4,Lombardia,North
2642,4,Piemonte,North
2660,1,Umbria,Centre
2662,4,Campania,South
2667,4,Piemonte,North
2688,1,Lombardia,North
2690,0,Veneto,North
2703,1,Veneto,North
2710,4,Piemonte,North
2723,0,Lazio,Centre
2739,2,Veneto,North
2752,4,Veneto,North
2753,1,Piemonte,North
2765,4,Lombardia,North
2773,4,Emilia-Romagna,North
2801,1,Sicilia,Islands
2820,0,Puglia,South
2827,0,Lombardia,North
2843,0,Lombardia,North
2858,4,Sicilia,Islands
2859,2,Toscana,Centre
2880,2,Campania,South
2882,4,Emilia-Romagna,North
2888,4,Toscana,Centre
2893,4,Lombardia,North
2929,4,Lazio,Centre
2936,0,Veneto,North
2986,2,Sicilia,Islands
2995,1,Piemonte,North
2999,1,Lombardia,North
3013,4,Toscana,Centre
3022,4,Friuli-Venezia Giulia,North
3026,1,Lazio,Centre
3042,4,Emilia-Romagna,North
3043,4,Piemonte,North
3045,1,Lazio,Centre
3053,4,Sardegna,Islands
3070,0,Piemonte,North
3101,0,Sicilia,Islands
3103,1,Emilia-Romagna,North
3116,1,Lombardia,North
3138,0,Veneto,North
3147,4,Calabria,South
3154,4,Sicilia,Islands
3160,4,Lombardia,North
3162,1,Campania,South
3179,4,Lombardia,North
3192,4,Campania,South
3197,4,Toscana,Centre
3226,4,Piemonte,North
3228,4,Lombardia,North
3235,4,Lombardia,North
3236,4,Veneto,North
3258,4,Lazio,Centre
3265,4,Friuli-Venezia Giulia,North
3296,1,Piemonte,North
3305,1,Lombardia,North
3328,4,Lombardia,North
3365,0,Toscana,Centre
3378,4,Sardegna,Islands
3383,4,Piemonte,North
3389,2,Lombardia,North
3393,4,Campania,South
3394,4,Puglia,South
3395,4,Lombardia,North
3418,0,Lombardia,North
3427,1,Campania,South
3438,1,Campania,South
3448,4,Veneto,North
3465,3,Lombardia,North
3472,0,Toscana,Centre
3473,1,Lombardia,North
3478,0,Sicilia,Islands
3484,0,Sardegna,Islands
3488,1,Lazio,Centre
3512,2,Toscana,Centre
3537,4,Lombardia,North
3540,4,Trentino-Alto Adige,North
3544,4,Lazio,Centre
3584,4,Puglia,South
3586,4,Lombardia,North
3587,4,Veneto,North
3591,0,Veneto,North
3609,2,Lazio,Centre
3612,1,Toscana,Centre
3621,0,Lombardia,North
3623,1,Veneto,North
3625,1,Emilia-Romagna,North
3651,3,Lazio,Centre
3656,4,Lombardia,North
3661,0,Piemonte,North
3663,4,Piemonte,North
3672,4,Lombardia,North
3676,4,Lombardia,North
3677,1,Puglia,South
3685,1,Lombardia,North
3688,1,Lombardia,North
3693,4,Toscana,Centre
3694,4,Piemonte,North
3710,4,Lazio,Centre
3729,4,Veneto,North
3743,4,Lombardia,North
3756,4,Toscana,Centre
3770,2,Piemonte,North
3773,4,Marche,Centre
3778,4,Trentino-Alto Adige,North
3783,4,Lombardia,North
3787,0,Lombardia,North
3797,4,Emilia-Romagna,North
3798,4,Lazio,Centre
3812,1,Abruzzo,South
3819,1,Lazio,Centre
3837,0,Emilia-Romagna,North
3858,4,Toscana,Centre
3863,4,Lombardia,North
3875,4,Lombardia,North
3900,1,Trentino-Alto Adige,North
3906,1,Lombardia,North
3932,4,Lazio,Centre
3942,0,Veneto,North
3972,4,Lombardia,North
3974,1,Emilia-Romagna,North
3981,4,Friuli-Venezia Giulia,North
3993,4,Lazio,Centre
3994,1,Lombardia,North
4008,4,Veneto,North
4012,4,Lombardia,North
4032,1,Toscana,Centre
4037,1,Lombardia,North
4077,4,Piemonte,North
4094,1,Toscana,Centre
4101,2,Puglia,South
4108,4,Sicilia,Islands
4114,4,Veneto,North
4129,1,Campania,South
4132,1,Lombardia,North
4136,1,Trentino-Alto Adige,North
4165,4,Lazio,Centre
4231,4,Lombardia,North
4240,1,Calabria,South
4252,4,Veneto,North
4253,4,Lombardia,North
4281,4,Emilia-Romagna,North
4286,4,Toscana,Centre
4292,4,Campania,South
4314,4,Lombardia,North
4326,4,Lombardia,North
4336,4,Lombardia,North
4344,1,Emilia-Romagna,North
4346,4,Sicilia,Islands
4351,1,Abruzzo,South
4359,2,Piemonte,North
4363,4,Lombardia,North
4369,4,Lombardia,North
4384,4,Toscana,Centre
4401,0,Emilia-Romagna,North
4408,0,Lombardia,North
